"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"273";0,95;50;20;3;0,25;0,03166;0,11766;0,11766;0;2,00000000000061e-05;2,00000000000061e-05
"274";0,95;50;20;4;10;0;0;0;0;0;0
"275";0,95;50;20;4;4;0;0;0;0;0;0
"276";0,95;50;20;4;2;0;0;0;0;0;0
"277";0,95;50;20;4;1;0;0;0;0;0;0
"278";0,95;50;20;4;0,1;0,27898;0,56434;0,56434;1,000000000001e-05;0;0
"279";0,95;50;20;4;0,5;4e-05;0,00021;0,00021;0;0;0
"280";0,95;50;20;4;0,25;0,00451;0,02487;0,02487;0;0;0
"281";0,95;50;50;0;10;0,94872;0,95127;0,95127;0;0;0
"282";0,95;50;50;0;4;0,94908;0,95151;0,95151;0;0;0
"283";0,95;50;50;0;2;0,94936;0,95039;0,95039;0;0;0
"284";0,95;50;50;0;1;0,95113;0,95121;0,95121;0;0;0
"285";0,95;50;50;0;0,1;0,94829;0,951;0,951;9,99999999995449e-06;0;0
"286";0,95;50;50;0;0,5;0,951;0,95195;0,95195;0;0;0
"287";0,95;50;50;0;0,25;0,9484;0,95073;0,95073;0;0;0
"288";0,95;50;50;1;10;0,00032;0,00034;0,00034;0;0;0
"289";0,95;50;50;1;4;4e-04;0,00042;0,00042;0;0;0
"290";0,95;50;50;1;2;7e-04;0,00072;0,00072;0;0;0
"291";0,95;50;50;1;1;0,0038;0,00384;0,00384;0;0;0
"292";0,95;50;50;1;0,1;0,88487;0,88953;0,88953;0;0;0
"293";0,95;50;50;1;0,5;0,12209;0,12415;0,12415;0;0;0
"294";0,95;50;50;1;0,25;0,58129;0,58835;0,58835;9,99999999995449e-06;2,000000000002e-05;2,000000000002e-05
"295";0,95;50;50;2;10;0;0;0;0;0;0
"296";0,95;50;50;2;4;0;0;0;0;0;0
"297";0,95;50;50;2;2;1e-05;1e-05;1e-05;0;0;0
"298";0,95;50;50;2;1;4e-05;4e-05;4e-05;0;0;0
"299";0,95;50;50;2;0,1;0,69512;0,70295;0,70295;0;1,9999999999909e-05;1,9999999999909e-05
"300";0,95;50;50;2;0,5;0,00056;0,00057;0,00057;0;0;0
"301";0,95;50;50;2;0,25;0,08119;0,08396;0,08396;9,99999999999612e-06;0;0
"302";0,95;50;50;3;10;0;0;0;0;0;0
"303";0,95;50;50;3;4;0;0;0;0;0;0
"304";0,95;50;50;3;2;1e-05;1e-05;1e-05;0;0;0
"305";0,95;50;50;3;1;0;0;0;0;0;0
"306";0,95;50;50;3;0,1;0,42649;0,43547;0,43547;9,99999999995449e-06;2,000000000002e-05;2,000000000002e-05
"307";0,95;50;50;3;0,5;5e-05;5e-05;5e-05;0;0;0
"308";0,95;50;50;3;0,25;0,00364;0,00382;0,00382;0;0;0
"309";0,95;50;50;4;10;0;0;0;0;0;0
"310";0,95;50;50;4;4;0;0;0;0;0;0
"311";0,95;50;50;4;2;0;0;0;0;0;0
"312";0,95;50;50;4;1;0;0;0;0;0;0
"313";0,95;50;50;4;0,1;0,19465;0,2011;0,2011;0;1,000000000001e-05;1,000000000001e-05
"314";0,95;50;50;4;0,5;1e-05;1e-05;1e-05;0;0;0
"315";0,95;50;50;4;0,25;0,00044;0,00047;0,00047;0;0;0
