"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"189";0,95;20;50;1;0,25;0,67717;0,48892;0,48892;0;0;0
"190";0,95;20;50;2;10;0;6e-05;6e-05;0;0;0
"191";0,95;20;50;2;4;1e-05;5e-05;5e-05;0;0;0
"192";0,95;20;50;2;2;4e-05;0,00012;0,00012;0;0;0
"193";0,95;20;50;2;1;0,00208;4e-04;4e-04;0;0;0
"194";0,95;20;50;2;0,1;0,74184;0,54643;0,54643;2,000000000002e-05;9,99999999995449e-06;9,99999999995449e-06
"195";0,95;20;50;2;0,5;0,05119;0,01499;0,01499;0;0;0
"196";0,95;20;50;2;0,25;0,32504;0,15923;0,15923;2,000000000002e-05;0;0
"197";0,95;20;50;3;10;0;0;0;0;0;0
"198";0,95;20;50;3;4;0;0;0;0;0;0
"199";0,95;20;50;3;2;0;1e-05;1e-05;0;0;0
"200";0,95;20;50;3;1;0,00022;7e-05;7e-05;0;0;0
"201";0,95;20;50;3;0,1;0,59189;0,37406;0,37406;2,000000000002e-05;1,000000000001e-05;1,000000000001e-05
"202";0,95;20;50;3;0,5;0,00823;0,0015;0,0015;0;0;0
"203";0,95;20;50;3;0,25;0,12425;0,0431;0,0431;2,00000000000061e-05;0;0
"204";0,95;20;50;4;10;0;0;0;0;0;0
"205";0,95;20;50;4;4;0;0;0;0;0;0
"206";0,95;20;50;4;2;0;0;0;0;0;0
"207";0,95;20;50;4;1;7e-05;2e-05;2e-05;0;0;0
"208";0,95;20;50;4;0,1;0,44034;0,23718;0,23718;2,000000000002e-05;1,000000000001e-05;1,000000000001e-05
"209";0,95;20;50;4;0,5;0,00204;4e-04;4e-04;0;0;0
"210";0,95;20;50;4;0,25;0,04603;0,01264;0,01264;0;0;0
"211";0,95;50;100;0;10;0,78161;0,8824;0,8824;0;0;0
"212";0,95;50;100;0;4;0,8093;0,88928;0,88928;0;0;0
"213";0,95;50;100;0;2;0,87418;0,90609;0,90609;0;0;0
"214";0,95;50;100;0;1;0,95491;0,94562;0,94562;0;0;0
"215";0,95;50;100;0;0,1;0,96446;0,91307;0,91307;0;0;0
"216";0,95;50;100;0;0,5;0,9656;0,95096;0,95096;0;0;0
"217";0,95;50;100;0;0,25;0,96336;0,92448;0,92448;0;0;0
"218";0,95;50;100;1;10;0;8e-05;8e-05;0;0;0
"219";0,95;50;100;1;4;1e-05;5e-05;5e-05;0;0;0
"220";0,95;50;100;1;2;8e-05;8e-05;8e-05;0;0;0
"221";0,95;50;100;1;1;0,00484;0,00166;0,00166;0;0;0
"222";0,95;50;100;1;0,1;0,83359;0,69956;0,69956;0;0;0
"223";0,95;50;100;1;0,5;0,1162;0,05426;0,05426;0;0;0
"224";0,95;50;100;1;0,25;0,49386;0,32779;0,32779;0;0;0
"225";0,95;50;100;2;10;0;0;0;0;0;0
"226";0,95;50;100;2;4;0;0;0;0;0;0
"227";0,95;50;100;2;2;0;0;0;0;0;0
"228";0,95;50;100;2;1;0,00012;2e-05;2e-05;0;0;0
"229";0,95;50;100;2;0,1;0,60295;0,42141;0,42141;9,99999999995449e-06;2,000000000002e-05;2,000000000002e-05
"230";0,95;50;100;2;0,5;0,00349;0,00113;0,00113;0;0;0
"231";0,95;50;100;2;0,25;0,10041;0,04074;0,04074;0;0;0
"232";0,95;50;100;3;10;0;0;0;0;0;0
"233";0,95;50;100;3;4;0;0;0;0;0;0
"234";0,95;50;100;3;2;0;0;0;0;0;0
"235";0,95;50;100;3;1;1e-05;1e-05;1e-05;0;0;0
"236";0,95;50;100;3;0,1;0,37014;0,20766;0,20766;1,000000000001e-05;1,000000000001e-05;1,000000000001e-05
"237";0,95;50;100;3;0,5;0,00035;0,00015;0,00015;0;0;0
"238";0,95;50;100;3;0,25;0,01665;0,00537;0,00537;0;0;0
"239";0,95;50;100;4;10;0;0;0;0;0;0
"240";0,95;50;100;4;4;0;0;0;0;0;0
"241";0,95;50;100;4;2;0;0;0;0;0;0
"242";0,95;50;100;4;1;1e-05;0;0;0;0;0
"243";0,95;50;100;4;0,1;0,19602;0,09053;0,09053;0;9,99999999999612e-06;9,99999999999612e-06
"244";0,95;50;100;4;0,5;5e-05;0;0;0;0;0
"245";0,95;50;100;4;0,25;0,00353;0,00084;0,00084;0;0;0
"246";0,95;50;20;0;10;0,9553;0,88595;0,88595;0;0;0
"247";0,95;50;20;0;4;0,95683;0,9142;0,9142;0;0;0
"248";0,95;50;20;0;2;0,96008;0,95794;0,95794;0;0;0
"249";0,95;50;20;0;1;0,95724;0,93456;0,93456;0;0;0
"250";0,95;50;20;0;0,1;0,7001;0,83599;0,83599;9,99999999995449e-06;0;0
"251";0,95;50;20;0;0,5;0,8459;0,86671;0,86671;0;0;0
"252";0,95;50;20;0;0,25;0,73986;0,83943;0,83943;0;0;0
"253";0,95;50;20;1;10;0,00246;2e-05;2e-05;0;0;0
"254";0,95;50;20;1;4;0,0028;0,00067;0,00067;0;0;0
"255";0,95;50;20;1;2;0,00915;0,01199;0,01199;0;0;0
"256";0,95;50;20;1;1;0,06883;0,10798;0,10798;0;0;0
"257";0,95;50;20;1;0,1;0,58192;0,72607;0,72607;0;0;0
"258";0,95;50;20;1;0,5;0,23498;0,33854;0,33854;0;0;0
"259";0,95;50;20;1;0,25;0,42752;0,56777;0,56777;0;0;0
"260";0,95;50;20;2;10;5e-05;0;0;0;0;0
"261";0,95;50;20;2;4;6e-05;0;0;0;0;0
"262";0,95;50;20;2;2;0,00011;0,00027;0,00027;0;0;0
"263";0,95;50;20;2;1;0,00304;0,00911;0,00911;0;0;0
"264";0,95;50;20;2;0,1;0,45958;0,61566;0,61566;0;9,99999999995449e-06;9,99999999995449e-06
"265";0,95;50;20;2;0,5;0,04313;0,09609;0,09609;0;0;0
"266";0,95;50;20;2;0,25;0,19842;0,32564;0,32564;0;0;0
"267";0,95;50;20;3;10;0;0;0;0;0;0
"268";0,95;50;20;3;4;2e-05;0;0;0;0;0
"269";0,95;50;20;3;2;0;3e-05;3e-05;0;0;0
"270";0,95;50;20;3;1;0,00038;0,00143;0,00143;0;0;0
"271";0,95;50;20;3;0,1;0,34482;0,50366;0,50366;0;2,000000000002e-05;2,000000000002e-05
"272";0,95;50;20;3;0,5;0,00905;0,02706;0,02706;0;0;0
"273";0,95;50;20;3;0,25;0,0867;0,17553;0,17553;0;0;0
"274";0,95;50;20;4;10;1e-05;0;0;0;0;0
"275";0,95;50;20;4;4;0;0;0;0;0;0
"276";0,95;50;20;4;2;1e-05;4e-05;4e-05;0;0;0
"277";0,95;50;20;4;1;3e-05;0,00038;0,00038;0;0;0
"278";0,95;50;20;4;0,1;0,25718;0,40823;0,40823;0;0;0
"279";0,95;50;20;4;0,5;0,00252;0,00902;0,00902;0;0;0
"280";0,95;50;20;4;0,25;0,03982;0,09289;0,09289;0;0;0
"281";0,95;50;50;0;10;0,88318;0,88551;0,88551;0;0;0
"282";0,95;50;50;0;4;0,89444;0,89583;0,89583;0;0;0
"283";0,95;50;50;0;2;0,92629;0,92694;0,92694;0;0;0
"284";0,95;50;50;0;1;0,95844;0,95989;0,95989;0;0;0
"285";0,95;50;50;0;0,1;0,88169;0,88395;0,88395;0;0;0
"286";0,95;50;50;0;0,5;0,92673;0,9275;0,9275;0;0;0
"287";0,95;50;50;0;0,25;0,89455;0,89626;0,89626;0;0;0
"288";0,95;50;50;1;10;9e-05;9e-05;9e-05;0;0;0
"289";0,95;50;50;1;4;6e-05;8e-05;8e-05;0;0;0
"290";0,95;50;50;1;2;0,00055;0,00057;0,00057;0;0;0
"291";0,95;50;50;1;1;0,01709;0,01742;0,01742;0;0;0
"292";0,95;50;50;1;0,1;0,72762;0,73145;0,73145;0;0;0
"293";0,95;50;50;1;0,5;0,16643;0,16869;0,16869;0;0;0
"294";0,95;50;50;1;0,25;0,45997;0,46419;0,46419;0;0;0
"295";0,95;50;50;2;10;0;0;0;0;0;0
"296";0,95;50;50;2;4;0;0;0;0;0;0
"297";0,95;50;50;2;2;0;1e-05;1e-05;0;0;0
"298";0,95;50;50;2;1;0,00035;0,00036;0,00036;0;0;0
"299";0,95;50;50;2;0,1;0,53649;0,54174;0,54174;2,99999999999745e-05;9,99999999995449e-06;9,99999999995449e-06
"300";0,95;50;50;2;0,5;0,01301;0,01344;0,01344;0;0;0
"301";0,95;50;50;2;0,25;0,14609;0,14896;0,14896;0;2,000000000002e-05;2,000000000002e-05
"302";0,95;50;50;3;10;0;0;0;0;0;0
"303";0,95;50;50;3;4;0;0;0;0;0;0
"304";0,95;50;50;3;2;1e-05;1e-05;1e-05;0;0;0
"305";0,95;50;50;3;1;6e-05;6e-05;6e-05;0;0;0
"306";0,95;50;50;3;0,1;0,36601;0,3711;0,3711;0;1,000000000001e-05;1,000000000001e-05
"307";0,95;50;50;3;0,5;0,00158;0,00163;0,00163;0;0;0
"308";0,95;50;50;3;0,25;0,03865;0,03975;0,03975;0;0;0
"309";0,95;50;50;4;10;0;0;0;0;0;0
"310";0,95;50;50;4;4;0;0;0;0;0;0
"311";0,95;50;50;4;2;0;0;0;0;0;0
"312";0,95;50;50;4;1;1e-05;1e-05;1e-05;0;0;0
"313";0,95;50;50;4;0,1;0,23259;0,23655;0,23655;0;1,000000000001e-05;1,000000000001e-05
"314";0,95;50;50;4;0,5;0,00032;0,00033;0,00033;0;0;0
"315";0,95;50;50;4;0,25;0,01122;0,01163;0,01163;0;0;0
