"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"48";100;50;0;0;1;4;0;95,75;5,08666312746641e-05;0,0998724915208225;0,000925318720199609;0,282972806792919;0,998321246416744;0,398931271572733;3,9915940992202;2,3821837125325;3,9273512382029;6,0159856294672;2,78039116379138;4,15760722349637;-0,000779912497671094;1,08668176638395;2,19366256161843e-05;1,05761839974513
"49";100;50;0;0;1;16;0;95,75;-0,000550658329262252;0,100048734571521;0,00168176567353149;0,565511919702078;0,999276289585002;0,427104320255224;16,0269837790037;9,5577850640043;3,95161906504038;6,04282107707811;2,79032557422468;4,20312910137006;-0,00425757103398704;1,09316380637744;-0,00495405622952192;1,06088338790316
"50";100;50;1;0;1;0,01;0;95,75;0,999789858744218;0,100210469583707;-9,13804094679913e-06;0,0141400794971787;0,99982199597578;0,423196334848124;0,0100003711578746;0,00579086185979759;3,96729265525254;6,10242802447736;2,78999347128149;4,19816218480673;0,00591622535532289;1,09782868899988;0,000878268287259401;1,06085281594223
"51";100;50;1;0;1;0,0625;0;95,75;1,00017798717818;0,099938116525662;-4,37104777993338e-05;0,0354180891604466;0,999587468210182;0,401864994912902;0,0625846197635422;0,0385856848598509;3,95879963388923;6,12757721010783;2,77859078298843;4,1870120756454;0,00145152277746788;1,09929624507031;-0,000301331660986556;1,05899490684697
"52";100;50;1;0;1;0,25;0;95,75;1,00001363047887;0,0997637314066665;-7,73683225610508e-05;0,0706116020198062;0,998402978048458;0,400812553485899;0,249807846072479;0,143475666338154;3,94006913617794;6,03289156649874;2,77432469780684;4,16404207581288;0,000121275518993586;1,08988206732519;-0,00566647495459272;1,05639241568901
"53";100;50;1;0;1;1;0;95,75;1,00014447005906;0,0998403018285703;-0,000352523990643365;0,140898212291196;1,00070257821601;0,458035085399787;0,995468837983136;0,534848831311281;3,9827532434687;6,11455626953528;2,76244852515337;4,14108392057545;-0,00591253016852429;1,09972325936611;-0,00146526425554016;1,05249331097846
"54";100;50;1;0;1;100;0;95,75;0,999812148919497;0,0997715071094797;-0,002602735496177;1,41807439360449;0,997333952923985;0,395273856370536;100,137846461381;64,7792132420013;3,93335937912455;6,05770474862323;2,79058827321925;4,18279685232156;-0,00407211442743901;1,08954403823524;-0,00159951188924514;1,05875726869809
"55";100;50;1;0;1;4;0;95,75;0,999143553489571;0,0999625636863121;-0,000619591406202667;0,282362317012977;0,998678423640251;0,448691874091359;3,99757713634609;2,64714504886188;3,92599997287165;5,9829380248865;2,78272414223834;4,16675118231343;-0,00568129274701177;1,08726735026348;0,00250319540509282;1,05562055241538
"56";100;50;1;0;1;16;0;95,75;1,00003522129154;0,0994631429477226;0,000136035113776709;0,567848907838522;0,998110479540187;0,485006416673065;16,0477593161345;10,4201585923488;3,93590907753088;5,99724328352195;2,79312786489385;4,22849418166155;-0,0036333905348448;1,0886194870716;-0,0031998143134984;1,06425062437418
"57";100;50;2;0;1;0,01;0;95,75;1,99991115987702;0,0999730172810435;1,54322075466365e-05;0,0141112434366714;0,999117934652487;0,455426208950774;0,0100057630736706;0,011106323015848;3,9295335151352;5,97255570656973;2,7775367543977;4,16262568630386;-0,000451117161415782;1,08476225197083;0,00543838748186101;1,05597388920999
