"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"73";100;50;0;0;1;0,25;0;0;0,000184093796227657;0,0999697673149717;-0,000328577574716563;0,0705842581254539;0,999963121182511;0,140316613306758;0,250017371557862;0,0491594163306934;-0,0570106035682484;0,444048599517342;-0,0975683044926422;0,587065602166845;0,000818146477241748;0,23213196675401;0,000600144427707451;0,315052002599218
"74";100;50;0;0;1;1;0;0;0,0003346101804159;0,100226450304951;0,000347221815513632;0,141697845216858;1,00003579105656;0,139953701902001;0,999940946993224;0,196248693193379;-0,0520919829420106;0,444513426094992;-0,0988308240710141;0,58947864358799;-0,000121449905768302;0,232919024756282;0,000354188143590581;0,314322170898056
"75";100;50;0;0;1;100;0;0;2,1441836053086e-05;0,0995635115609281;-0,000122127945880387;1,41628267885295;1,00009090790454;0,14036974421659;100,08243986543;19,5730111029273;-0,055172551085478;0,443782901898376;-0,0993985508386847;0,588270809834673;-0,000529434988820526;0,232454852480977;-0,00118559350552981;0,315035908852145
"76";100;50;0;0;1;4;0;0;5,92975751996957e-05;0,0998923734830903;-0,000708582265550682;0,283331110983764;0,999748021369467;0,139790320653131;4,00080572986541;0,785369044944883;-0,0531120632198171;0,44375380356393;-0,0940944451235801;0,59241079924545;0,00109487446555598;0,231893897124085;0,00131941469407984;0,314282256604393
"77";100;50;0;0;1;16;0;0;-0,000465784180297229;0,0998930648861838;0,000121321312515899;0,565828592395686;0,999628685825028;0,139895964266491;15,9935736321499;3,1297000856951;-0,0543182102147046;0,444943565590661;-0,0972891351606718;0,588230503380123;0,000230332882978357;0,232637482706982;-0,00064247838136856;0,316230835315914
"78";100;50;1;0;1;0,01;0;0;1,0003253315086;0,100038340506573;3,93677280417663e-05;0,0141379728265195;1,00024324132465;0,13963213396166;0,0099880147545714;0,00196096932215191;-0,0524966244458187;0,447043189527509;-0,0976913252195059;0,590146930769543;0,000457588819421119;0,233891920220936;-0,00100583114636552;0,315105726964438
"79";100;50;1;0;1;0,0625;0;0;1,00003132069033;0,10014513687053;-8,05938248755782e-05;0,0353375099712948;0,999711773173628;0,140177942167821;0,0624650646870631;0,0122693522790825;-0,0558234508819337;0,443006896687904;-0,0966178259990408;0,588497108754612;0,000289397630000063;0,232512995604563;0,00133442849894279;0,314351319658964
"80";100;50;1;0;1;0,25;0;0;0,999736554983389;0,0999501893116876;-3,23524175940975e-05;0,070775280286424;0,99946104649531;0,140301158203197;0,249710780541485;0,0491461836922495;-0,055519120595506;0,445147308746739;-0,100152144863878;0,587641694199226;-0,000822053014724074;0,231818536947149;-0,000406663694245299;0,314573193079114
"81";100;50;1;0;1;1;0;0;0,99979246415441;0,0999422756823255;-0,00028674072688828;0,141672829090672;0,999853087827702;0,139859291543088;0,999636152651845;0,195655117411147;-0,0560018210322832;0,444518789108774;-0,0999586333928146;0,589084154138739;0,000442280166369218;0,232476085706603;-0,000657004631190996;0,3145104814164
"82";100;50;1;0;1;100;0;0;1,00045086205256;0,09988720749992;0,0058808596401844;1,4183962388856;1,00034337563761;0,139684103820082;100,0329160141;19,6244921158923;-0,0537932428996466;0,447537445367976;-0,0979057843780024;0,587739163482981;6,0781728179201e-06;0,232670465798355;0,000635559735320164;0,314451999881219
