"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"relbias_Hedge";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_Shieh_corr";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"releff_Hedge";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_Shieh_corr"
"57";100;20;5;3;10;0,0902762456223432;0,0793328964979545;2,19654963097346;0,0657440692041495;0,111664704453521;0,0275895855297055;0,0264442988326515;0,0732183210324488;0,0245991782174283;0,0264508940017987;0,213634161175558;0,179823963569746;69,7664002206351;0,132940278191718;0,350396680328288;0,0199532697241088;0,0199804403966385;0,0775182224673723;0,0186116389468405;0,0196611470628651
"58";100;20;5;3;4;0,0851286938296192;0,0767351654787767;0,900922414403007;0,0534569240532896;0,0958746900563874;0,0261469165818306;0,0255783884929256;0,0750768678669173;0,0223626357484277;0,0232933627354999;0,21242780729625;0,183895063907904;11,2571099941589;0,104763443999308;0,317626250459801;0,0200401232989577;0,020432784878656;0,078174374959437;0,0183336026998788;0,0187487717285299
"59";100;20;5;3;2;0,0813241643613694;0,0794833241264694;0,453583423923521;0,0613419320340585;0,0604988320598578;0,0254185869389732;0,0264944413754898;0,0755972373205869;0,0335983598960026;0,0159428420907639;0,20567869486457;0,193364433838871;2,85930584034366;0,0976497096668546;0,270460972985242;0,0200933753222214;0,0214849370932079;0,0794251622317685;0,0292949129000564;0,018782012012864
"60";100;20;5;3;1;0,0660400788486926;0,0749266472554999;0,226569514689761;0,061722679493452;0,0447516867450171;0,0220133596162309;0,0249755490851666;0,0755231715632537;0,0552064428403164;0,0149172289150057;0,209341746234032;0,235714172686145;0,749680636283744;0,0700305807517336;0,267697352929419;0,0232601940260035;0,0261904636317939;0,0832978484759716;0,0560244646013869;0,029744150325491
"61";100;20;5;3;0,1;0,0729690618172288;0,084186366051938;0,0225804952379849;0,00917581091810073;0,0307622479438335;0,100111253936681;0,0280621220173127;0,0752683174599498;0,0749950651784262;0,072868948483008;0,353015757490832;5,52917250095155;0,0580454789069838;0,00964395604617138;0,114028134213224;0,66448069606796;0,614352500105727;0,644949765633154;0,644216263884249;0,63982453086309
"62";100;20;5;3;0,5;0,0764532102959681;0,0742786681992103;0,114129351914924;0,0416610554750763;0,0757532355076589;0,0310350530633042;0,0247595560664034;0,0760862346099492;0,0697122795584298;0,0399254607218906;0,266899559061859;0,397294393904837;0,223180247713444;0,032045391452113;0,236231047366157;0,0439806241391952;0,0441438215449818;0,0991912212059749;0,0897270960659165;0,0656197353794881
"63";100;20;5;3;0,25;0,101841574751239;0,0759009177227918;0,056095248865357;0,0222471831946499;0,063520596196508;0,0627357899379733;0,0253003059075973;0,0747936651538093;0,0731117044599576;0,0617309234589552;0,344165783611558;1,03548005508055;0,0940101793312924;0,0152095672873967;0,161047779447576;0,130601516756552;0,115053339453394;0,167129207700075;0,164263326703884;0,152100680589378
"64";100;20;5;4;10;0,116412522025476;0,102123687432588;3,02154383240218;0,0850120743780383;0,143954649136226;0,0266828766333495;0,025530921858147;0,0755385958100545;0,0238564542046172;0,0255747497654016;0,373899064855314;0,314770312957274;122,749241392752;0,2318461682173;0,612920363555825;0,0196435636880289;0,0196731445598296;0,0767182758704698;0,0182578857471124;0,0193452989747307
"65";100;20;5;4;4;0,114273582583365;0,102954334825974;1,21030481902677;0,0724859392429242;0,129142400592147;0,0263239839902953;0,0257385837064936;0,0756440511891729;0,0227422829438746;0,0235319726699266;0,366378779330847;0,317400857150542;19,678282888506;0,179550370622105;0,546440291872906;0,0194420412893057;0,0198375535719089;0,0768682925332265;0,0176744896081135;0,0181435253160926
"66";100;20;5;4;2;0,106020247100721;0,103521108388347;0,60209605019031;0,0807852203614123;0,0784145254761981;0,0248531745396688;0,0258802770970867;0,0752620062737888;0,0331859156287284;0,0154980313841303;0,348830428496289;0,328757251520463;4,96938727898329;0,16633652223191;0,45651469145378;0,0191690449981409;0,020547328220029;0,077646676234114;0,0280692881266348;0,0178326051349133
