"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_cohen_delta_prime";"relbias_Cohen";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_cohen_delta_prime";"eff_Cohen";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_cohen_delta_prime";"releff_Cohen";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_cohen_delta_prime"
"48";100;20;5;1;0,5;0,0314307822266928;0,0341702300854141;0,0604676545010803;0,0215716936117242;0,0491660897855734;0,038276587357824;0,0341702300854141;0,120935309002161;0,108289042497421;0,0777384136833757;0,154956687582124;0,247549415687577;0,0790347833840501;0,0118534141922364;0,105304597748621;0,229808646837896;0,247549415687577;0,3161391335362;0,298706037644357;0,263261494371553
"49";100;20;5;1;0,25;0,0365621189455213;0,0306066342727356;0,0295288544518185;0,0116254804260794;0,0352187582493261;0,0675682819945453;0,0306066342727356;0,118115417807274;0,114615681681572;0,102679442574003;0,253886837329273;0,898557813765614;0,0611663807738973;0,00997514479691378;0,110626121955433;0,867088096980483;0,898557813765614;0,978662092382356;0,969584074260019;0,940322036621178
"50";100;20;5;2;10;0,0743520627800076;0,0684238924622931;2,37248806206028;0,0564914107162462;0,0945156406050582;0,0340844246662715;0,0342119462311465;0,118624403103014;0,0317057256293585;0,0335829911975065;0,104454126958223;0,0881265034301326;34,3255911254619;0,065168116046554;0,171395615519764;0,0219508577393774;0,0220316258575331;0,0858139778136549;0,0205279565546645;0,0216386964593702
"51";100;20;5;2;4;0,0731264428638965;0,0688162636575695;0,949324650870579;0,0482246603932264;0,086620596611509;0,0336907142963184;0,0344081318287848;0,118665581358822;0,0302607342331452;0,0315675332465318;0,104362591600391;0,0904273257777919;5,52780633837517;0,0515643471639297;0,157254783653335;0,0221521761567039;0,022606831444448;0,0863719740371121;0,0203034616957973;0,0208854009539586
"52";100;20;5;2;2;0,066244269677719;0,0668345838300839;0,478681447784983;0,0565236291341034;0,073259396925534;0,0310578486954317;0,0334172919150419;0,119670361946246;0,0464389000632069;0,028958319286878;0,108478761314745;0,101630847986774;1,42753190430259;0,0480171282263969;0,144340210162886;0,0238446429796711;0,0254077119966935;0,0892207440189118;0,0324115615528179;0,0225531578379509
"53";100;20;5;2;1;0,06025808647248;0,0689941901802151;0,242409768331935;0,062529540037447;0,0866283333804763;0,03012904323624;0,0344970950901076;0,121204884165967;0,0838921812753158;0,0433141666902381;0,127617340404013;0,14138830481086;0,397336940177699;0,0365863150553454;0,155709631148856;0,0319043351010033;0,0353470762027151;0,0993342350444248;0,0658553670996216;0,0389274077872139
"54";100;20;5;2;0,1;0,0508407865238216;0,0621196446232744;0,0235305380751947;0,00955028988964411;0,0323290185439338;0,104627936071911;0,0310598223116372;0,117652690375974;0,11708359388714;0,114870421258812;0,333614177606067;5,47909660029271;0,0582196409317559;0,00967097200603469;0,114539985670954;1,41291258693756;1,36977415007318;1,4554910232939;1,45354709250701;1,44606731909579
"55";100;20;5;2;0,5;0,0629362678900884;0,0689781364590827;0,120141222240437;0,0428837246462903;0,0979046706939719;0,0383220744952464;0,0344890682295413;0,120141222240437;0,107637294601336;0,0774004382404223;0,198611516787079;0,306198176645847;0,140796484346113;0,0202067356393039;0,160373423668417;0,0736377445714806;0,0765495441614619;0,140796484346113;0,127302434527614;0,10023338979276
"56";100;20;5;2;0,25;0,0743627751608016;0,0636317275309564;0,0592132335256395;0,0233295926133252;0,0708614212527205;0,0687127156039393;0,0318158637654782;0,118426467051279;0,115003297185517;0,103297384631245;0,29136272316425;0,954737134918151;0,0769195447841422;0,0124606840423245;0,135155637383446;0,248769443718628;0,238684283729538;0,307678179136569;0,302794622228485;0,287205729439823
"57";100;20;5;3;10;0,111830023801162;0,102909263057027;3,54120468946967;0,0850331657429457;0,142179606364216;0,03417669825746;0,0343030876856756;0,118040156315656;0,0318164972722866;0,0336791980560226;0,216381839201854;0,182588085332958;75,7155294592932;0,134652504370547;0,354838440828178;0,0202099007819509;0,0202875650369953;0,0841283660658814;0,0188513506118765;0,0199103791798033
"58";100;20;5;3;4;0,106544796225703;0,100291642970707;1,4397158808652;0,0708887483780889;0,12622509077766;0,0327247814317142;0,0334305476569023;0,119976323405433;0,0296548910494896;0,030667184676959;0,215159969676417;0,186721763632482;12,2170276908905;0,105692033845843;0,322727149964041;0,0202978714331036;0,0207468626258313;0,0848404700756282;0,0184961059230225;0,019049866490933
"59";100;20;5;3;2;0,102354431656301;0,103060842408018;0,723110553254728;0,0863471364020794;0,113305992302294;0,0319917830090947;0,0343536141360061;0,120518425542455;0,0472942743833943;0,0298587506850628;0,208324052831887;0,196336689756241;3,10312492694208;0,0971698219605889;0,276624576834405;0,0203518083628138;0,0218151877506934;0,0861979146372799;0,0291509465881767;0,0192100400579448
"60";100;20;5;3;1;0,0856941819182357;0,0984692781481851;0,361323799519817;0,0925668290405575;0,125908230227751;0,0285647273060786;0,0328230927160617;0,120441266506606;0,0827942888785152;0,0419694100759168;0,212034216918255;0,23933739765397;0,813607497621967;0,0712917976596729;0,275567021294275;0,0235593574353616;0,0265930441837745;0,0904008330691074;0,0570334381277383;0,0306185579215861
"61";100;20;5;3;0,1;0,0781091180519569;0,10779989234045;0,0360527306068546;0,0146340877594872;0,0495583110476588;0,107163249154224;0,0359332974468165;0,120175768689515;0,119606253348638;0,117392656779513;0,357556106442781;5,61416287564376;0,0629951402718441;0,0104596729737603;0,12367380160485;0,673026983784482;0,623795875071528;0,699946003020489;0,698706154647186;0,693947442338323
"62";100;20;5;3;0,5;0,0927346222995502;0,0978163379550949;0,181541767934546;0,0647632547927828;0,147358258215858;0,0376442521214023;0,0326054459850316;0,121027845289698;0,108369652946725;0,0776646213328884;0,270332315553738;0,40340131124107;0,242211301816337;0,0339383460487076;0,250797653090902;0,0445462855196837;0,0448223679156745;0,107649467473928;0,0950273689363814;0,0696660147474729
"63";100;20;5;3;0,25;0,112900436876277;0,0994510079446358;0,0897609697714823;0,0353649157690329;0,10743050822465;0,0695481988478322;0,0331503359815453;0,119681293028643;0,116220972665817;0,104403687582786;0,348592307702223;1,05139669321265;0,102026627146037;0,0164127693978313;0,173843742543535;0,132281261774007;0,116821854801406;0,181380670481843;0,177257909496578;0,164185756846672
"64";100;20;5;4;10;0,14512553520319;0,133530870408989;4,81829339723457;0,110719264216612;0,184616870359454;0,0332641771245891;0,0333827176022472;0,120457334930864;0,0310705164610697;0,0327987341169274;0,378708006641134;0,319608730792062;133,216330115738;0,234824304832403;0,620662951467135;0,0198962114294142;0,0199755456745039;0,083260206322336;0,0184924140055517;0,0195896744056815
"65";100;20;5;4;4;0,142833313069664;0,134367877506924;1,92907511268902;0,0957227079668539;0,169588102950459;0,0329029838876688;0,033591969376731;0,120567194543064;0,0300327612702981;0,0309018771950687;0,371090998180722;0,322279709776719;21,3562918975472;0,181131967561095;0,555289980088062;0,0196920971293597;0,020142481861045;0,0834230152247936;0,0178301780567953;0,0184373626201114
"66";100;20;5;4;2;0,134045142134683;0,134938990470625;0,961353551386377;0,114110835346354;0,148772084673135;0,0314227461713332;0,0337347476176562;0,120169193923297;0,0468758089312168;0,0294036649886584;0,353316947403231;0,333810666291787;5,39313749493426;0,165376953704661;0,466980349683125;0,0194155896679477;0,0208631666432367;0,0842677733583478;0,0279073609376615;0,0182414199094971
"67";100;20;5;4;1;0,117111783270545;0,134323895245326;0,481705335822436;0,123859813121079;0,170022395582847;0,0292779458176362;0,0335809738113315;0,120426333955609;0,0830876885457457;0,0425055988957117;0,327991045882371;0,375751068187973;1,37533947677764;0,118591518231579;0,437671737435865;0,0204994403676482;0,0234844417617483;0,0859587172986027;0,0533661832042106;0,0273544835897415
"68";100;20;5;4;0,1;0,101734047830083;0,127801373364484;0,0470935653395134;0,0191132323582911;0,0646960939012208;0,104681931383135;0,031950343341121;0,117733913348784;0,117161152235562;0,114938032376912;0,386442827475315;5,78166299730769;0,0687437472288523;0,0114091973182429;0,134675379963018;0,40916271828557;0,36135393733173;0,429648420180327;0,428700589232976;0,425069168008275
"69";100;20;5;4;0,5;0,121464046658711;0,1328011139816;0,238219709429288;0,0848951057441188;0,192744597503637;0,0369799036437801;0,0332002784954;0,119109854714644;0,106542512136731;0,0761889918504872;0,368251306030248;0,535628243774294;0,386487831253183;0,0533987556530817;0,378061286689269;0,0341334632178461;0,0334767652358934;0,0966219578132957;0,0841030401536037;0,0590720760451983
