"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"249";0,95;20;20;0;2;0,95034;0,95266;0,95266;0;0;0
"250";0,95;20;20;0;1;0,95335;0,9539;0,9539;0;0;0
"251";0,95;20;20;0;0,1;0,94688;0,9541;0,9541;0;0;0
"252";0,95;20;20;0;0,5;0,95129;0,95372;0,95372;0;0;0
"253";0,95;20;20;0;0,25;0,94667;0,95172;0,95172;0;0;0
"254";0,95;20;20;1;10;0,02375;0,02659;0,02659;0;0;0
"255";0,95;20;20;1;4;0,02671;0,02956;0,02956;0;0;0
"256";0,95;20;20;1;2;0,03948;0,04174;0,04174;0;0;0
"257";0,95;20;20;1;1;0,12898;0,13071;0,13071;0;0;0
"258";0,95;20;20;1;0,1;0,91792;0,92733;0,92733;0;0;0
"259";0,95;20;20;1;0,5;0,45863;0,46781;0,46781;0;0;0
"260";0,95;20;20;1;0,25;0,78019;0,79327;0,79327;0;0;0
"261";0,95;20;20;2;4;0,00057;6e-04;6e-04;0;0;0
"262";0,95;20;20;2;2;6e-04;0,00066;0,00066;0;0;0
"263";0,95;20;20;2;1;0,00172;0,00179;0,00179;0;0;0
"264";0,95;20;20;2;0,1;0,83346;0,84746;0,84746;2,000000000002e-05;2,000000000002e-05;2,000000000002e-05
"265";0,95;20;20;2;0,5;0,03916;0,04116;0,04116;1,00000000000031e-05;1,00000000000031e-05;1,00000000000031e-05
"266";0,95;20;20;2;0,25;0,38591;0,40306;0,40306;0;9,99999999995449e-06;9,99999999995449e-06
"267";0,95;20;20;3;10;8e-05;9e-05;9e-05;0;0;0
"268";0,95;20;20;3;4;0,00016;0,00017;0,00017;0;0;0
"269";0,95;20;20;3;2;1e-04;0,00012;0,00012;0;0;0
"270";0,95;20;20;3;1;0,00019;2e-04;2e-04;0;0;0
"271";0,95;20;20;3;0,1;0,69219;0,71182;0,71182;9,99999999995449e-06;9,99999999995449e-06;9,99999999995449e-06
"272";0,95;20;20;3;0,5;0,00316;0,00344;0,00344;0;0;0
"273";0,95;20;20;3;0,25;0,11403;0,12316;0,12316;2,00000000000061e-05;1,000000000001e-05;1,000000000001e-05
"274";0,95;20;20;4;10;2e-05;3e-05;3e-05;0;0;0
"275";0,95;20;20;4;4;4e-05;5e-05;5e-05;0;0;0
