"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"MSE_Cohen";"MSE_Hedge";"MSE_Glass1";"MSE_Glass2";"MSE_Shieh";"MSE_Shieh_corr"
"49";100;20;5;1;0,25;0,326505040551724;0,324298925412862;0,13673946330452;0,333297160319632;0,123229917143789;0,168641271937478;0,615510148982771;0,607220544620558;1,25839710044778;0,532886424523238;0,0649838918249263;0,119955923597324;0,722115690488454;0,712390337644494;1,27709478127259;0,643973421600368;0,0801695043041915;0,148395802198015
"50";100;20;5;2;10;0,33173003803848;0,329488618862544;0,305632154870088;13,1662444446827;0,250063627946146;0,21009242981029;0,430441246831679;0,424644124488028;0,364680319517184;503,947071432927;0,2587525830411;0,174236037778247;0,540486064968691;0,533206874447974;0,458091333607718;677,297064210066;0,321284401062689;0,218374866841838
"51";100;20;5;2;4;0,322593139032489;0,320413455660647;0,305124657851241;5,38803517522005;0,217182240213005;0,190710841376966;0,416854229538126;0,411240095237827;0,36575322887525;85,7562031636234;0,222942649776967;0,156526707179216;0,52092056288896;0,513904877806224;0,458854285704087;114,787126213032;0,270110775240906;0,192897332197926
"52";100;20;5;2;2;0,29980581881868;0,297780103826661;0,301625584555355;2,7353162466688;0,248439423934004;0,171860862123509;0,41192572045995;0,4063779626287;0,380917451862045;23,1561941418969;0,235526816871245;0,152884310344671;0,501809249457489;0,495050952863718;0,471895445120405;30,6381491111872;0,297248964235905;0,182420466274506
"53";100;20;5;2;1;0,282948518741805;0,281036704425982;0,304620825644422;1,45846676579392;0,28905859711422;0,201047098063245;0,466597617799753;0,460313546522775;0,437477068577682;6,85669569364758;0,238058812468618;0,183598447099815;0,546657482057935;0,539295175757392;0,530270915993972;8,98382100057295;0,321613685034259;0,224018382739467
"54";100;20;5;2;0,1;0,564100817908146;0,560289325895253;0,322111742158081;0,301564659219337;0,120778026304237;0,196921728468967;1,38758972813002;1,36890186427874;7,62129684717724;0,440170340618922;0,0682085940559791;0,172454655469163;1,70579946089466;1,6828259929909;7,72505282161336;0,531111584308997;0,0827959256939262;0,211232822612369
"55";100;20;5;2;0,5;0,336981416097021;0,334704514636906;0,300327861408682;0,813943981254967;0,250339017205228;0,254219630057776;0,687125954139134;0,677871838157074;0,652821503252545;2,31681538407639;0,183164900487354;0,219726765766941;0,800682428933888;0,789898950275401;0,743018327590857;2,97932018869757;0,245834524022633;0,284354386073653
"56";100;20;5;2;0,25;0,480530891628087;0,477284061279249;0,300288666386793;0,491987515255875;0,182336182117113;0,249666818164475;1,04556801049087;1,03148644716477;1,53924946983477;0,972660321972306;0,119837070568466;0,216854331322128;1,27647794829975;1,25928652231599;1,62942275299513;1,21471203713996;0,153083553877511;0,279187851414501
"57";100;20;5;3;10;0,50856931336028;0,505133034215954;0,468587312810022;19,6108677185974;0,383140435333276;0,322050988537067;1,07888058493753;1,06435037253082;0,913948946651134;1088,81936121008;0,647690726558996;0,436890760276506;1,33752333142928;1,31950975478704;1,13352301637765;1473,40549388641;0,794487319746368;0,540607599494209
"58";100;20;5;3;4;0,49936867198452;0,495994559335976;0,472217448323249;8,00037698469033;0,334955850748961;0,295496848719317;1,03985375556343;1,02584915102129;0,915157472909259;189,847805512302;0,528908762173223;0,386353121467299;1,28922282612302;1,27185975391217;1,13814679141018;253,853837409464;0,641104184124183;0,473671509070347
"59";100;20;5;3;2;0,458192877451637;0,455096979631018;0,463495320246744;4,06708457323581;0,367914476241099;0,258704773121651;0,966507291243481;0,953490506596073;0,917620869160447;49,8745640040969;0,505899343787225;0,342472880011645;1,17644800419089;1,16060376746535;1,13244878105108;66,4157409299496;0,641260405614987;0,40940103964757
"60";100;20;5;3;1;0,425246755030526;0,422373466145185;0,469457222363366;2,11329454695631;0,421551586789401;0,294938345668154;0,980227904238894;0,967026332299957;0,989704305644674;13,4778992048688;0,476419746470522;0,368822620474216;1,16106270690289;1,14542567720345;1,2100943892738;17,9439130470641;0,654125486795183;0,455811248219684
"61";100;20;5;3;0,1;0,682279825439529;0,677669826618991;0,468435802907135;0,366345709803477;0,146618422722016;0,238814327780224;1,84711676768633;1,82224005811422;8,40704830403686;0,6100659677732;0,0935094862326225;0,234096763576728;2,31262252788812;2,28147645202403;8,62648040548211;0,744275146864613;0,115006448114114;0,291129046729849
"62";100;20;5;3;0,5;0,47554555152472;0,47233240590631;0,466712364243868;1,14162565632486;0,350241425451228;0,355048323172918;1,21384089396451;1,19749305504379;1,20318132468259;4,34883532588298;0,33782580049224;0,396912382806194;1,43998446553946;1,42059095671303;1,42100175562069;5,65214446506215;0,460494856594348;0,522971694594095
"63";100;20;5;3;0,25;0,642649267072044;0,63830704229453;0,472646668794163;0,659505575484166;0,244571883496809;0,334756205679262;1,62884665904599;1,60690958068503;2,10745249624015;1,59426453801291;0,195034293885531;0,3485190238105;2,04184473951423;2,01434546092782;2,33084736976237;2,02921214210761;0,254849700082708;0,460580741051277
"64";100;20;5;4;10;0,689852282434318;0,685191118363815;0,63570193052704;26,045360673095;0,518320611195945;0,436617172717609;2,0062992676189;1,97927871046279;1,70015747802478;1934,25813585047;1,19891019838036;0,811464975943154;2,48219543919874;2,44876557914744;2,10427442250059;2612,61894844208;1,4675664543709;1,00209953145507
"65";100;20;5;4;4;0,669759784352164;0,665234380403838;0,633988857490067;10,5821859645653;0,443144278086596;0,394692088187422;1,92414950633785;1,8982353306453;1,69757684993599;319,541928646624;0,956634331714011;0,709404379396564;2,37272767507331;2,34077211151657;2,09951872135756;431,524588435267;1,1530111829149;0,865186223874311
"66";100;20;5;4;2;0,627061114915441;0,622824215490336;0,636544644886545;5,32124374453732;0,492524484978016;0,351509065130406;1,79855757526423;1,77433485408532;1,72626571485617;81,8965050117024;0,89906848620747;0,625507683814023;2,19176321710323;2,16224485748647;2,13145479978991;110,21214000048;1,14164885451033;0,749066306682875
"67";100;20;5;4;1;0,566911551444153;0,563081067988449;0,635929218615983;2,74164040522291;0,549117478378356;0,38635364679022;1,69982328701689;1,67693030538477;1,78893677739971;22,4540115858753;0,79701588104127;0,622732034556339;2,02121199417771;1,99399059451178;2,19334274848924;29,9706036974262;1,09854588610187;0,772001174944441
"68";100;20;5;4;0,1;0,803359951916438;0,797931844133219;0,634259675930723;0,431529455398145;0,172796608292883;0,281410267224881;2,38598023716761;2,35384618996324;9,17360602881183;0,792872004938602;0,122698945879762;0,305916786984415;3,03136744951079;2,99054141784508;9,57589136532357;0,979089675814822;0,152557613717285;0,385108525483994
"69";100;20;5;4;0,5;0,612996125598903;0,608854259885397;0,630370361583415;1,46832203538115;0,450495609699233;0,45668990570545;1,90171489924824;1,87610286969755;1,99452138213691;7,05142560378143;0,534788101025788;0,624112299702488;2,2774791492475;2,24680637947814;2,39188817489972;9,20739520336727;0,737734395384072;0,83267796967574
"70";100;20;5;4;0,25;0,793853291878778;0,788489418285002;0,633275788054785;0,816964451639205;0,302943844913373;0,414705351299586;2,33532610078643;2,30387425638669;2,91105935437023;2,36561324671882;0,286004949640872;0,508703438830182;2,96552914981321;2,92558981913411;3,31209757810664;3,03304416196097;0,37777992281177;0,680683967226695
"71";100;50;2;0;10;-0,0353695575595689;-0,0351814216151032;-0,0293262137949316;0,0550284137436558;-0,0227325118274399;-0,0201843723716957;0,021827899346439;0,0215963052355598;0,0148308349894964;1,96146365399401;0,0093370132649129;0,00719341419413354;0,0230789049483986;0,0228340376624194;0,0156908618050425;1,96449178031316;0,00985378035889759;0,00760082308217281
"72";100;50;2;0;4;-0,0324583193549163;-0,0322856687200497;-0,0291988132483799;0,0595212752537758;-0,0173905307936127;-0,0172966722749057;0,022335804396863;0,0220988214110996;0,0164667227626038;0,349178205216315;0,00824514949983697;0,00693422447543509;0,0233893468922088;0,0231411858158004;0,0173192934577175;0,352720987424151;0,00854758006112056;0,00723339934722058
"73";100;50;2;0;2;-0,0243981443252575;-0,0242683669618253;-0,030064140624876;0,0572787752494671;-0,00687842495984871;-0,0102910339848487;0,023843303793209;0,023590326232026;0,0222987033411691;0,113353243042752;0,00695647343696603;0,00663021983490269;0,0244385732397251;0,0241792798670198;0,0232025558926814;0,116634101136831;0,0070037861668943;0,00673612521538
"74";100;50;2;0;1;3,76170513874076e-05;3,74169606885385e-05;-0,0285701867282643;0,0595033630080233;0,00984300826048153;0,00510462263395902;0,0302411632703167;0,0299203043911188;0,0439052544822839;0,0572234345758756;0,00707982831758601;0,00751004085842944;0,0302411646853592;0,0299203057911478;0,0447215100519717;0,0607640847851402;0,00717671312920192;0,00753609803066457
"75";100;50;2;0;0,1;0,0966405636940683;0,0961265181425041;-0,0303670555679969;0,0594650550078701;0,0337228928275128;0,0406088519577348;0,105697702167052;0,104576249068573;3,0039663425125;0,0386680791561757;0,0125302197883799;0,018323321392901;0,115037100718159;0,113816556558774;3,00488850057637;0,0422041719232647;0,0136674532890358;0,0199724002502263
"76";100;50;2;0;0,5;0,0371696271704575;0,0369719163876359;-0,0302018027473533;0,0586534579545261;0,0233154951367129;0,0222248908170717;0,0492465808596224;0,0487240744137657;0,134150596194789;0,0429582482285739;0,00914651472177799;0,0109313992991706;0,0506281620436132;0,05009099701514;0,135062745083979;0,0463984763585973;0,00969012703524807;0,0114253450710014
"77";100;50;2;0;0,25;0,073292752003307;0,0729028969394596;-0,0313285632814112;0,0590024699401788;0,0306635879032189;0,0344650016046392;0,0781837077089985;0,0773541782162734;0,496629321070462;0,0393294694613657;0,0112816632170639;0,0152117316015486;0,0835555352052168;0,0826690105984389;0,497610799947739;0,0428107609204074;0,0122219188401623;0,0163995679371563
