"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"MSE_Cohen";"MSE_Hedge";"MSE_Glass1";"MSE_Glass2";"MSE_Shieh";"MSE_Shieh_corr"
"47";100;20;5;1;0,1;0,0270173938405988;0,0268348438822164;0,0357542771632928;0,0124680560763637;0,00506068034495025;0,00856835038163467;0,324160996644429;0,319795241804669;5,44997863733532;0,0562941740104186;0,00935314042546508;0,0277173508853039;0,324890936214367;0,320515350650852;5,45125700567079;0,0564496264327419;0,00937875091101885;0,0277907675135663
"48";100;20;5;1;0,5;0,0314307822266928;0,0312184120765125;0,0341702300854141;0,0604676545010803;0,0215716936117242;0,0245830448927867;0,154956687582124;0,152869752646189;0,247549415687577;0,0790347833840501;0,0118534141922364;0,0263261494371553;0,155944581653506;0,153844341898768;0,248717020311667;0,0826911206249121;0,0123187521575145;0,0269304755333561
"49";100;20;5;1;0,25;0,0365621189455213;0,0363150776012949;0,0306066342727356;0,0295288544518185;0,0116254804260794;0,0176093791246631;0,253886837329273;0,250467525011334;0,898557813765614;0,0611663807738973;0,00997514479691378;0,0276565304888582;0,255223625871059;0,251786309872522;0,899494579827119;0,0620383340191339;0,0101102965920509;0,0279666207220143
"50";100;20;5;2;10;0,0743520627800076;0,0738496839774401;0,0684238924622931;2,37248806206028;0,0564914107162462;0,0472578203025291;0,104454126958223;0,103047353425869;0,0881265034301326;34,3255911254619;0,065168116046554;0,0428489038799411;0,109982356197865;0,108501129249437;0,092808332489824;39,9542907300805;0,0683593955312656;0,0450822054596872
"51";100;20;5;2;4;0,0731264428638965;0,0726323452769781;0,0688162636575695;0,949324650870579;0,0482246603932264;0,0433102983057545;0,104362591600391;0,102957050853399;0,0904273257777919;5,52780633837517;0,0515643471639297;0,0393136959133338;0,109710068246318;0,108232508433834;0,0951630039215801;6,42902363112572;0,0538899650339717;0,0411894778526673
"52";100;20;5;2;2;0,066244269677719;0,0657966732609774;0,0668345838300839;0,478681447784983;0,0565236291341034;0,0366296984627674;0,108478761314745;0,107017784571326;0,101630847986774;1,42753190430259;0,0480171282263969;0,0360850525407215;0,112867064579879;0,111346986783537;0,106097709582514;1,65666783275612;0,0512120488768866;0,0374267873501948
"53";100;20;5;2;1;0,06025808647248;0,0598509372395575;0,0689941901802151;0,242409768331935;0,062529540037447;0,0433141666902381;0,127617340404013;0,125898607961574;0,14138830481086;0,397336940177699;0,0365863150553454;0,0389274077872139;0,131248377389338;0,129480742650028;0,146148503089484;0,456099435960442;0,04049625843264;0,0408035248232836
"54";100;20;5;2;0,1;0,0508407865238216;0,0504972676959579;0,0621196446232744;0,0235305380751947;0,00955028988964411;0,0161645092719669;0,333614177606067;0,329121108650908;5,47909660029271;0,0582196409317559;0,00967097200603469;0,0286349964177384;0,336198963180427;0,331671082695665;5,48295545054083;0,0587733271538641;0,00976218004301093;0,0288962877777419
"55";100;20;5;2;0,5;0,0629362678900884;0,0625110228367771;0,0689781364590827;0,120141222240437;0,0428837246462903;0,0489523353469861;0,198611516787079;0,195936644733929;0,306198176645847;0,140796484346113;0,0202067356393039;0,0400933559171042;0,202572490603012;0,19984427271003;0,310956159955215;0,155230397627539;0,0220457494788427;0,042489687053028
"56";100;20;5;2;0,25;0,0743627751608016;0,0738603239772826;0,0636317275309564;0,0592132335256395;0,0233295926133252;0,0354307106263603;0,29136272316425;0,287438690871816;0,954737134918151;0,0769195447841422;0,0124606840423245;0,0337889093458615;0,296892545493865;0,292894038329846;0,958786131666725;0,0804257518087041;0,0130049539338282;0,0350442446013504
"57";100;20;5;3;10;0,111830023801162;0,111074415532236;0,102909263057027;3,54120468946967;0,0850331657429457;0,0710898031821081;0,216381839201854;0,213467638938681;0,182588085332958;75,7155294592932;0,134652504370547;0,0887096102070444;0,228887793425222;0,225805164724508;0,193178401755898;88,2556601120152;0,141883143646814;0,0937633703235152
"58";100;20;5;3;4;0,106544796225703;0,105824898953907;0,100291642970707;1,4397158808652;0,0708887483780889;0,0631125453888295;0,215159969676417;0,212262225380647;0,186721763632482;12,2170276908905;0,105692033845843;0,0806817874910103;0,226511763279193;0,223461134619251;0,196780177282245;14,2898095085059;0,110717248492455;0,0846649808764674
"59";100;20;5;3;2;0,102354431656301;0,101662847658624;0,103060842408018;0,723110553254728;0,0863471364020794;0,0566529961511473;0,208324052831887;0,205518373705453;0,196336689756241;3,10312492694208;0,0971698219605889;0,0691561442086012;0,218800482511571;0,215853708299513;0,206958226994091;3,62601379917044;0,104625649925428;0,0723657061815031
"60";100;20;5;3;1;0,0856941819182357;0,0851151671755446;0,0984692781481851;0,361323799519817;0,0925668290405575;0,0629541151138753;0,212034216918255;0,20917856982225;0,23933739765397;0,813607497621967;0,0712917976596729;0,0688917553235688;0,21937770973289;0,216423161505571;0,249033596392995;0,944162385721404;0,0798604154982967;0,0728549759333399
"61";100;20;5;3;0,1;0,0781091180519569;0,0775813537407951;0,10779989234045;0,0360527306068546;0,0146340877594872;0,0247791555238294;0,357556106442781;0,352740590947866;5,61416287564376;0,0629951402718441;0,0104596729737603;0,0309184504012124;0,363657140765636;0,358759457396121;5,62578369243237;0,0642949396560545;0,0106738294983126;0,0315324569496865
"62";100;20;5;3;0,5;0,0927346222995502;0,0921080370137424;0,0978163379550949;0,181541767934546;0,0647632547927828;0,0736791291079287;0,270332315553738;0,266691517841523;0,40340131124107;0,242211301816337;0,0339383460487076;0,0626994132727256;0,278932025726778;0,275175408324048;0,412969347212015;0,275168715321138;0,0381326252200625;0,0681280273388284
"63";100;20;5;3;0,25;0,112900436876277;0,112137596086572;0,0994510079446358;0,0897609697714823;0,0353649157690329;0,0537152541123251;0,348592307702223;0,343897515391587;1,05139669321265;0,102026627146037;0,0164127693978313;0,0434609356358838;0,361338816349077;0,356472355847663;1,06128719619385;0,110083658840354;0,0176634466651821;0,0463462641602355
"64";100;20;5;4;10;0,14512553520319;0,144144957262628;0,133530870408989;4,81829339723457;0,110719264216612;0,092308435179727;0,378708006641134;0,373607620320866;0,319608730792062;133,216330115738;0,234824304832403;0,155165737866784;0,399769427609146;0,394385389025111;0,337439224144244;156,432281377572;0,247083060301071;0,163686585072114
